#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Hjv	Il6	10090.ENSMUSP00000046659	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.475	0.475
Hjv	Slc40a1	10090.ENSMUSP00000046659	10090.ENSMUSP00000027137	0	0	0	0	0.071	0	0	0.796	0.803
Hjv	Trf	10090.ENSMUSP00000046659	10090.ENSMUSP00000035158	0	0	0	0	0.071	0	0.720	0.094	0.743
Hjv	Stat3	10090.ENSMUSP00000046659	10090.ENSMUSP00000120152	0	0	0	0	0	0	0	0.431	0.431
Hjv	Smad5	10090.ENSMUSP00000046659	10090.ENSMUSP00000065798	0	0	0	0	0.049	0	0	0.446	0.450
Hjv	Smad1	10090.ENSMUSP00000046659	10090.ENSMUSP00000071035	0	0	0	0	0.049	0	0	0.668	0.670
Hjv	Tfr2	10090.ENSMUSP00000046659	10090.ENSMUSP00000142720	0	0	0	0	0.070	0	0.720	0.994	0.998
Hlf	Rorb	10090.ENSMUSP00000004051	10090.ENSMUSP00000047597	0	0	0	0	0.052	0.186	0	0.334	0.442
Hlf	Npas2	10090.ENSMUSP00000004051	10090.ENSMUSP00000054719	0	0	0	0	0.087	0	0	0.449	0.475
Hlf	Per1	10090.ENSMUSP00000004051	10090.ENSMUSP00000021271	0	0	0	0	0.067	0	0	0.476	0.490
Hlf	Nr1d1	10090.ENSMUSP00000004051	10090.ENSMUSP00000069505	0	0	0	0	0.099	0.051	0	0.517	0.551
Hlf	Tcf3	10090.ENSMUSP00000004051	10090.ENSMUSP00000100979	0	0	0	0	0	0	0	0.556	0.556
Hlf	Nr1d2	10090.ENSMUSP00000004051	10090.ENSMUSP00000088031	0	0	0	0	0.090	0.383	0	0.498	0.694
Hlf	Per2	10090.ENSMUSP00000004051	10090.ENSMUSP00000066620	0	0	0	0	0.173	0.422	0	0.481	0.730
Hlf	Nfil3	10090.ENSMUSP00000004051	10090.ENSMUSP00000065363	0	0	0	0.604	0	0.426	0	0.551	0.731
Hltf	Paxip1	10090.ENSMUSP00000002502	10090.ENSMUSP00000002291	0	0	0	0	0.071	0.130	0	0.558	0.612
Hltf	Ino80c	10090.ENSMUSP00000002502	10090.ENSMUSP00000114643	0	0	0	0	0	0.259	0	0.226	0.402
Hltf	Mzf1	10090.ENSMUSP00000002502	10090.ENSMUSP00000138387	0	0	0	0	0.074	0.116	0	0.328	0.403
Hltf	Leo1	10090.ENSMUSP00000002502	10090.ENSMUSP00000046905	0	0	0	0	0.054	0.373	0	0.091	0.413
Hltf	Sfrp1	10090.ENSMUSP00000002502	10090.ENSMUSP00000033952	0	0	0	0	0	0	0	0.418	0.418
Hltf	Rel	10090.ENSMUSP00000002502	10090.ENSMUSP00000099928	0	0	0	0	0	0.119	0	0.432	0.478
Hltf	Parp1	10090.ENSMUSP00000002502	10090.ENSMUSP00000027777	0	0	0	0	0.123	0.095	0	0.404	0.486
Hltf	Xpa	10090.ENSMUSP00000002502	10090.ENSMUSP00000030013	0	0	0	0	0.062	0.096	0	0.444	0.488
Hltf	Trrap	10090.ENSMUSP00000002502	10090.ENSMUSP00000098035	0	0	0	0	0.074	0.415	0	0.135	0.491
Hltf	Smarca5	10090.ENSMUSP00000002502	10090.ENSMUSP00000044361	0	0	0.238	0.570	0.057	0.262	0	0.181	0.507
Hltf	Sumo2	10090.ENSMUSP00000002502	10090.ENSMUSP00000115044	0	0	0	0	0.053	0.454	0	0.176	0.536
Hltf	Ruvbl2	10090.ENSMUSP00000002502	10090.ENSMUSP00000147502	0	0	0	0	0.103	0.459	0	0.126	0.538
Hltf	Ruvbl1	10090.ENSMUSP00000002502	10090.ENSMUSP00000032165	0	0	0	0	0	0.429	0	0.244	0.549
Hltf	Smarca2	10090.ENSMUSP00000002502	10090.ENSMUSP00000025862	0	0	0.218	0.574	0.061	0.135	0	0.386	0.558
Hltf	Smarca4	10090.ENSMUSP00000002502	10090.ENSMUSP00000096547	0	0	0.223	0.574	0.055	0.135	0	0.393	0.563
Hltf	Mad2l2	10090.ENSMUSP00000002502	10090.ENSMUSP00000030860	0	0	0	0	0.055	0.174	0	0.524	0.596
Hltf	Trp53bp1	10090.ENSMUSP00000002502	10090.ENSMUSP00000106278	0	0	0	0	0.093	0.303	0	0.496	0.653
Hltf	Smarca1	10090.ENSMUSP00000002502	10090.ENSMUSP00000099138	0	0	0.237	0.576	0	0.262	0	0.438	0.656
Hltf	S100a10	10090.ENSMUSP00000002502	10090.ENSMUSP00000036949	0	0	0	0	0.052	0.834	0	0.268	0.875
Hmbox1	Ruvbl1	10090.ENSMUSP00000135448	10090.ENSMUSP00000032165	0	0	0	0	0	0.050	0	0.468	0.472
Hmbox1	Pih1d1	10090.ENSMUSP00000135448	10090.ENSMUSP00000082490	0	0	0	0	0.042	0	0	0.487	0.487
Hmbox1	Ruvbl2	10090.ENSMUSP00000135448	10090.ENSMUSP00000147502	0	0	0	0	0	0.050	0	0.464	0.469
Hmga1	Mlxipl	10090.ENSMUSP00000156199	10090.ENSMUSP00000005507	0	0	0	0	0	0	0	0.430	0.430
Hmga1	Zfp451	10090.ENSMUSP00000156199	10090.ENSMUSP00000019861	0	0	0	0	0	0.049	0	0.428	0.432
Hmga1	Yy1	10090.ENSMUSP00000156199	10090.ENSMUSP00000021692	0	0	0	0	0.046	0.051	0	0.465	0.473
Hmga1	Myc	10090.ENSMUSP00000156199	10090.ENSMUSP00000022971	0	0	0	0	0.114	0.053	0	0.353	0.409
Hmga1	Irf7	10090.ENSMUSP00000156199	10090.ENSMUSP00000026571	0	0	0	0	0	0.048	0	0.678	0.680
Hmga1	Psip1	10090.ENSMUSP00000156199	10090.ENSMUSP00000030207	0	0	0	0	0.079	0.114	0	0.525	0.578
Hmga1	Kat6a	10090.ENSMUSP00000156199	10090.ENSMUSP00000038181	0	0	0	0	0	0.061	0	0.392	0.404
Hmga1	Klf9	10090.ENSMUSP00000156199	10090.ENSMUSP00000045639	0	0	0	0	0	0.051	0	0.446	0.451
Hmga1	Hoxa9	10090.ENSMUSP00000156199	10090.ENSMUSP00000046939	0	0	0	0	0.058	0	0	0.416	0.426
Hmga1	Nipbl	10090.ENSMUSP00000156199	10090.ENSMUSP00000059385	0	0	0	0	0	0	0	0.412	0.412
Hmga1	Hmgb2	10090.ENSMUSP00000156199	10090.ENSMUSP00000065940	0	0	0	0	0.155	0.065	0	0.390	0.476
Hmga1	Top2a	10090.ENSMUSP00000156199	10090.ENSMUSP00000068896	0	0	0	0	0.135	0.054	0	0.425	0.488
Hmga1	Jun	10090.ENSMUSP00000156199	10090.ENSMUSP00000102711	0	0	0	0	0	0.131	0	0.881	0.892
Hmga1	Stat5a	10090.ENSMUSP00000156199	10090.ENSMUSP00000102980	0	0	0	0	0	0	0	0.504	0.504
Hmga1	Trp53	10090.ENSMUSP00000156199	10090.ENSMUSP00000104298	0	0	0	0	0.080	0.088	0	0.635	0.667
Hmga1	Irf1	10090.ENSMUSP00000156199	10090.ENSMUSP00000104548	0	0	0	0	0	0.088	0	0.696	0.711
Hmga1	Stat3	10090.ENSMUSP00000156199	10090.ENSMUSP00000120152	0	0	0	0	0	0	0	0.552	0.552
Hmga1	Tbp	10090.ENSMUSP00000156199	10090.ENSMUSP00000124317	0	0	0	0	0.046	0	0	0.528	0.530
Hmga1b	Mlxipl	10090.ENSMUSP00000100667	10090.ENSMUSP00000005507	0	0	0	0	0	0	0	0.427	0.426
Hmga1b	Zfp451	10090.ENSMUSP00000100667	10090.ENSMUSP00000019861	0	0	0	0	0	0.049	0	0.427	0.431
Hmga1b	Yy1	10090.ENSMUSP00000100667	10090.ENSMUSP00000021692	0	0	0	0	0	0.051	0	0.470	0.475
Hmga1b	Rb1	10090.ENSMUSP00000100667	10090.ENSMUSP00000022701	0	0	0	0	0	0	0.400	0.101	0.437
Hmga1b	Irf7	10090.ENSMUSP00000100667	10090.ENSMUSP00000026571	0	0	0	0	0	0.048	0	0.678	0.680
Hmga1b	Psip1	10090.ENSMUSP00000100667	10090.ENSMUSP00000030207	0	0	0	0	0	0.114	0	0.543	0.577
Hmga1b	Kat6a	10090.ENSMUSP00000100667	10090.ENSMUSP00000038181	0	0	0	0	0	0.061	0	0.391	0.403
Hmga1b	Klf9	10090.ENSMUSP00000100667	10090.ENSMUSP00000045639	0	0	0	0	0	0.051	0	0.443	0.448
Hmga1b	Hoxa9	10090.ENSMUSP00000100667	10090.ENSMUSP00000046939	0	0	0	0	0	0	0	0.422	0.422
Hmga1b	Nipbl	10090.ENSMUSP00000100667	10090.ENSMUSP00000059385	0	0	0	0	0	0	0	0.412	0.412
Hmga1b	Hmgb2	10090.ENSMUSP00000100667	10090.ENSMUSP00000065940	0	0	0	0	0.083	0.065	0	0.393	0.434
Hmga1b	Top2a	10090.ENSMUSP00000100667	10090.ENSMUSP00000068896	0	0	0	0	0.079	0.054	0	0.430	0.460
Hmga1b	Stat5a	10090.ENSMUSP00000100667	10090.ENSMUSP00000102980	0	0	0	0	0	0	0	0.504	0.504
Hmga1b	Tbp	10090.ENSMUSP00000100667	10090.ENSMUSP00000124317	0	0	0	0	0	0	0	0.527	0.527
Hmga1b	Stat3	10090.ENSMUSP00000100667	10090.ENSMUSP00000120152	0	0	0	0	0	0	0	0.552	0.552
Hmga1b	Irf1	10090.ENSMUSP00000100667	10090.ENSMUSP00000104548	0	0	0	0	0	0.088	0	0.697	0.712
Hmga1b	Trp53	10090.ENSMUSP00000100667	10090.ENSMUSP00000104298	0	0	0	0	0.067	0.088	0.400	0.646	0.795
Hmga1b	Hmga2	10090.ENSMUSP00000100667	10090.ENSMUSP00000123998	0	0	0	0.814	0.071	0	0.800	0.222	0.842
Hmga1b	Jun	10090.ENSMUSP00000100667	10090.ENSMUSP00000102711	0	0	0	0	0	0.131	0	0.881	0.892
Hmga2	Nkx2-1	10090.ENSMUSP00000123998	10090.ENSMUSP00000001536	0	0	0	0	0	0.292	0	0.300	0.483
Hmga2	Plag1	10090.ENSMUSP00000123998	10090.ENSMUSP00000003369	0	0	0	0	0.065	0	0	0.532	0.544
Hmga2	Igf1r	10090.ENSMUSP00000123998	10090.ENSMUSP00000005671	0	0	0	0	0.054	0	0	0.427	0.435
Hmga2	Nanog	10090.ENSMUSP00000123998	10090.ENSMUSP00000012540	0	0	0	0	0	0	0	0.410	0.410
Hmga2	Snw1	10090.ENSMUSP00000123998	10090.ENSMUSP00000021428	0	0	0	0	0.043	0	0.720	0.398	0.824
Hmga2	Rb1	10090.ENSMUSP00000123998	10090.ENSMUSP00000022701	0	0	0	0	0	0.461	0.400	0.190	0.715
Hmga2	Myc	10090.ENSMUSP00000123998	10090.ENSMUSP00000022971	0	0	0	0	0.113	0.058	0	0.636	0.669
Hmga2	Runx1	10090.ENSMUSP00000123998	10090.ENSMUSP00000023673	0	0	0	0	0.073	0.292	0	0.260	0.471
Hmga2	Zeb1	10090.ENSMUSP00000123998	10090.ENSMUSP00000025081	0	0	0	0	0	0	0	0.613	0.613
Hmga2	Pou5f1	10090.ENSMUSP00000123998	10090.ENSMUSP00000025271	0	0	0	0	0.057	0.088	0	0.443	0.479
Hmga2	Smad4	10090.ENSMUSP00000123998	10090.ENSMUSP00000025393	0	0	0	0	0.056	0	0.720	0.393	0.825
Hmga2	Hras	10090.ENSMUSP00000123998	10090.ENSMUSP00000026572	0	0	0	0	0	0	0	0.519	0.519
Hmga2	Parp1	10090.ENSMUSP00000123998	10090.ENSMUSP00000027777	0	0	0	0	0.097	0.330	0	0.246	0.504
Hmga2	Smad9	10090.ENSMUSP00000123998	10090.ENSMUSP00000029371	0	0	0	0	0.066	0.093	0.540	0.093	0.599
Hmga2	Smad3	10090.ENSMUSP00000123998	10090.ENSMUSP00000034973	0	0	0	0	0.064	0	0.720	0.625	0.893
Hmga2	Smad6	10090.ENSMUSP00000123998	10090.ENSMUSP00000036285	0	0	0	0	0.055	0	0.540	0.171	0.608
Hmga2	Twist1	10090.ENSMUSP00000123998	10090.ENSMUSP00000040089	0	0	0	0	0.100	0	0	0.479	0.511
Hmga2	Rbpj	10090.ENSMUSP00000123998	10090.ENSMUSP00000040694	0	0	0	0	0.168	0.292	0	0.153	0.457
Hmga2	Smarca5	10090.ENSMUSP00000123998	10090.ENSMUSP00000044361	0	0	0	0	0.061	0.292	0	0.187	0.412
Hmga2	Snai1	10090.ENSMUSP00000123998	10090.ENSMUSP00000050581	0	0	0	0	0.071	0	0	0.743	0.751
Hmga2	Nfib	10090.ENSMUSP00000123998	10090.ENSMUSP00000052863	0	0	0	0	0	0	0	0.423	0.423
Hmga2	Smad5	10090.ENSMUSP00000123998	10090.ENSMUSP00000065798	0	0	0	0	0.104	0.093	0.540	0.208	0.664
Hmga2	Top2a	10090.ENSMUSP00000123998	10090.ENSMUSP00000068896	0	0	0	0	0.146	0.292	0	0.171	0.454
Hmga2	Smad1	10090.ENSMUSP00000123998	10090.ENSMUSP00000071035	0	0	0	0	0.085	0.093	0.720	0.138	0.773
Hmga2	Med12	10090.ENSMUSP00000123998	10090.ENSMUSP00000085260	0	0	0	0	0.043	0	0	0.458	0.459
Hmga2	Sox2	10090.ENSMUSP00000123998	10090.ENSMUSP00000096755	0	0	0	0	0.043	0	0	0.685	0.685
Hmga2	Kat2a	10090.ENSMUSP00000123998	10090.ENSMUSP00000099407	0	0	0	0	0.067	0.082	0	0.463	0.499
Hmga2	Sox4	10090.ENSMUSP00000123998	10090.ENSMUSP00000100013	0	0	0	0	0.071	0	0	0.397	0.415
Hmga2	Jun	10090.ENSMUSP00000123998	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.572	0.572
Hmga2	Trp53	10090.ENSMUSP00000123998	10090.ENSMUSP00000104298	0	0	0	0	0.065	0.093	0.400	0.731	0.844
Hmga2	Tox3	10090.ENSMUSP00000123998	10090.ENSMUSP00000105250	0	0	0	0	0	0	0	0.417	0.417
Hmga2	Igf2	10090.ENSMUSP00000123998	10090.ENSMUSP00000114076	0	0	0	0	0	0	0	0.490	0.489
Hmga2	Stat3	10090.ENSMUSP00000123998	10090.ENSMUSP00000120152	0	0	0	0	0	0	0	0.460	0.459
Hmga2	Zfat	10090.ENSMUSP00000123998	10090.ENSMUSP00000125257	0	0	0	0	0	0	0	0.471	0.471
Hmga2	Zeb2	10090.ENSMUSP00000123998	10090.ENSMUSP00000134849	0	0	0	0	0.041	0	0	0.559	0.559
Hmga2	Smad2	10090.ENSMUSP00000123998	10090.ENSMUSP00000130115	0	0	0	0	0.056	0.292	0.720	0.399	0.872
Hmgb1	Pparg	10090.ENSMUSP00000082682	10090.ENSMUSP00000000450	0	0	0	0	0	0.041	0	0.470	0.470
Hmgb1	Il4	10090.ENSMUSP00000082682	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.604	0.604
Hmgb1	Spi1	10090.ENSMUSP00000082682	10090.ENSMUSP00000002180	0	0	0	0	0	0	0	0.493	0.493
Hmgb1	Tgfb1	10090.ENSMUSP00000082682	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.539	0.539
Hmgb1	Irf3	10090.ENSMUSP00000082682	10090.ENSMUSP00000003284	0	0	0	0	0.103	0.063	0	0.724	0.747
Hmgb1	Traf6	10090.ENSMUSP00000082682	10090.ENSMUSP00000004949	0	0	0	0	0	0	0	0.490	0.489
Hmgb1	Mapk14	10090.ENSMUSP00000082682	10090.ENSMUSP00000004990	0	0	0	0	0.064	0.070	0	0.573	0.596
Hmgb1	Il10	10090.ENSMUSP00000082682	10090.ENSMUSP00000016673	0	0	0	0	0.080	0	0	0.804	0.812
Hmgb1	Tbk1	10090.ENSMUSP00000082682	10090.ENSMUSP00000020316	0	0	0	0	0.096	0.087	0	0.579	0.623
Hmgb1	Nfkbia	10090.ENSMUSP00000082682	10090.ENSMUSP00000021413	0	0	0	0	0	0.042	0	0.496	0.497
Hmgb1	Myc	10090.ENSMUSP00000082682	10090.ENSMUSP00000022971	0	0	0	0	0.055	0.053	0	0.587	0.598
Hmgb1	Tnf	10090.ENSMUSP00000082682	10090.ENSMUSP00000025263	0	0	0	0	0.080	0	0	0.824	0.831
Hmgb1	Il33	10090.ENSMUSP00000082682	10090.ENSMUSP00000025724	0	0	0	0	0	0	0	0.617	0.617
Hmgb1	Rela	10090.ENSMUSP00000082682	10090.ENSMUSP00000025867	0	0	0	0	0.050	0.103	0.400	0.392	0.648
Hmgb1	Hras	10090.ENSMUSP00000082682	10090.ENSMUSP00000026572	0	0	0	0	0.079	0.051	0	0.389	0.419
Hmgb1	Il6	10090.ENSMUSP00000082682	10090.ENSMUSP00000026845	0	0	0	0	0.084	0	0	0.799	0.808
Hmgb1	Il17a	10090.ENSMUSP00000082682	10090.ENSMUSP00000027061	0	0	0	0	0.052	0	0	0.607	0.611
Hmgb1	Parp1	10090.ENSMUSP00000082682	10090.ENSMUSP00000027777	0	0	0	0	0.163	0.102	0	0.379	0.492
Hmgb1	Mdk	10090.ENSMUSP00000082682	10090.ENSMUSP00000028672	0	0	0	0	0.065	0.051	0	0.390	0.411
Hmgb1	Il1b	10090.ENSMUSP00000082682	10090.ENSMUSP00000028881	0	0	0	0	0	0.093	0	0.902	0.907
Hmgb1	Il1a	10090.ENSMUSP00000082682	10090.ENSMUSP00000028882	0	0	0	0	0	0.051	0	0.730	0.733
Hmgb1	Il2	10090.ENSMUSP00000082682	10090.ENSMUSP00000029275	0	0	0	0	0.049	0	0	0.527	0.530
Hmgb1	P2ry1	10090.ENSMUSP00000082682	10090.ENSMUSP00000029331	0	0	0	0	0	0	0	0.484	0.483
Hmgb1	Tlr2	10090.ENSMUSP00000082682	10090.ENSMUSP00000029623	0	0	0	0	0.048	0.292	0	0.996	0.997
Hmgb1	Nfkb1	10090.ENSMUSP00000082682	10090.ENSMUSP00000029812	0	0	0	0	0.091	0.093	0.400	0.625	0.789
Hmgb1	Pf4	10090.ENSMUSP00000082682	10090.ENSMUSP00000031320	0	0	0	0	0	0	0	0.455	0.455
Hmgb1	Ruvbl1	10090.ENSMUSP00000082682	10090.ENSMUSP00000032165	0	0	0	0	0.093	0.271	0	0.226	0.444
Hmgb1	Tnfrsf1a	10090.ENSMUSP00000082682	10090.ENSMUSP00000032491	0	0	0	0	0	0	0	0.458	0.458
Hmgb1	Mecp2	10090.ENSMUSP00000082682	10090.ENSMUSP00000033770	0	0	0	0	0	0.293	0	0.198	0.409
Hmgb1	Ikbkb	10090.ENSMUSP00000082682	10090.ENSMUSP00000033939	0	0	0	0	0.052	0.087	0	0.395	0.431
Hmgb1	Tlr3	10090.ENSMUSP00000082682	10090.ENSMUSP00000034056	0	0	0	0	0.047	0	0	0.900	0.901
Hmgb1	S100a10	10090.ENSMUSP00000082682	10090.ENSMUSP00000036949	0	0	0	0	0.056	0.051	0	0.593	0.603
Hmgb1	Supt16	10090.ENSMUSP00000082682	10090.ENSMUSP00000042283	0	0	0	0	0.135	0.233	0	0.188	0.414
Hmgb1	Il5	10090.ENSMUSP00000082682	10090.ENSMUSP00000043369	0	0	0	0	0	0	0	0.430	0.430
Hmgb1	Ptma	10090.ENSMUSP00000082682	10090.ENSMUSP00000044188	0	0	0	0	0.808	0.048	0	0.188	0.838
Hmgb1	Tlr4	10090.ENSMUSP00000082682	10090.ENSMUSP00000045770	0	0	0	0	0.082	0.331	0.700	0.997	0.999
Hmgb1	Hnrnpu	10090.ENSMUSP00000082682	10090.ENSMUSP00000047571	0	0	0	0	0.341	0.093	0	0.106	0.419
Hmgb1	Mapk3	10090.ENSMUSP00000082682	10090.ENSMUSP00000051619	0	0	0	0	0.080	0.070	0	0.490	0.525
Hmgb1	Ifnb1	10090.ENSMUSP00000082682	10090.ENSMUSP00000056720	0	0	0	0	0	0.041	0	0.607	0.607
Hmgb1	Ifng	10090.ENSMUSP00000082682	10090.ENSMUSP00000063800	0	0	0	0	0.084	0	0	0.802	0.810
Hmgb1	Jak2	10090.ENSMUSP00000082682	10090.ENSMUSP00000064394	0	0	0	0	0.085	0.087	0	0.392	0.448
Hmgb1	Hmgb2	10090.ENSMUSP00000082682	10090.ENSMUSP00000065940	0	0	0.052	0.977	0.254	0.594	0.800	0.399	0.959
Hmgb1	Npm1	10090.ENSMUSP00000082682	10090.ENSMUSP00000075067	0	0	0	0	0.346	0.064	0	0.190	0.461
Hmgb1	Tlr9	10090.ENSMUSP00000082682	10090.ENSMUSP00000082207	0	0	0	0	0	0	0	0.995	0.995
Hmgb1	Naca	10090.ENSMUSP00000082682	10090.ENSMUSP00000089680	0	0	0	0	0.354	0.067	0	0.089	0.403
Hmgb1	Src	10090.ENSMUSP00000082682	10090.ENSMUSP00000090237	0	0	0	0	0.053	0.087	0	0.378	0.416
Hmgb1	Spp1	10090.ENSMUSP00000082682	10090.ENSMUSP00000084043	0	0	0	0	0.060	0	0	0.409	0.420
Hmgb1	Stat5a	10090.ENSMUSP00000082682	10090.ENSMUSP00000102980	0	0	0	0	0.069	0.069	0	0.386	0.421
Hmgb1	Wdr5	10090.ENSMUSP00000082682	10090.ENSMUSP00000109585	0	0	0	0	0.106	0.089	0	0.354	0.428
Hmgb1	Vegfa	10090.ENSMUSP00000082682	10090.ENSMUSP00000115883	0	0	0	0	0	0	0	0.469	0.469
Hmgb1	Sin3a	10090.ENSMUSP00000082682	10090.ENSMUSP00000130221	0	0	0	0	0.053	0.121	0	0.416	0.471
Hmgb1	Ripk1	10090.ENSMUSP00000082682	10090.ENSMUSP00000129831	0	0	0	0	0.086	0.087	0	0.443	0.495
Hmgb1	Hnrnpk	10090.ENSMUSP00000082682	10090.ENSMUSP00000112104	0	0	0	0	0.413	0.093	0	0.138	0.501
Hmgb1	Mtor	10090.ENSMUSP00000082682	10090.ENSMUSP00000099510	0	0	0	0	0	0.051	0	0.496	0.501
Hmgb1	Relb	10090.ENSMUSP00000082682	10090.ENSMUSP00000092355	0	0	0	0	0.080	0.337	0	0.261	0.510
Hmgb1	Nfe2l2	10090.ENSMUSP00000082682	10090.ENSMUSP00000099733	0	0	0	0	0.080	0.041	0	0.502	0.522
Hmgb1	Sirt1	10090.ENSMUSP00000082682	10090.ENSMUSP00000112595	0	0	0	0	0.043	0.096	0	0.497	0.527
Hmgb1	Rbbp4	10090.ENSMUSP00000082682	10090.ENSMUSP00000099658	0	0	0	0	0.541	0.077	0	0.064	0.569
Hmgb1	Stat3	10090.ENSMUSP00000082682	10090.ENSMUSP00000120152	0	0	0	0	0.069	0.069	0	0.604	0.626
Hmgb1	Nfkb2	10090.ENSMUSP00000082682	10090.ENSMUSP00000107512	0	0	0	0	0.084	0.067	0.400	0.370	0.634
Hmgb1	Nlrp3	10090.ENSMUSP00000082682	10090.ENSMUSP00000098707	0	0	0	0	0.080	0	0	0.666	0.679
Hmgb1	Stat1	10090.ENSMUSP00000082682	10090.ENSMUSP00000141132	0	0	0	0	0.089	0.069	0	0.654	0.680
Hmgb1	Sumo2	10090.ENSMUSP00000082682	10090.ENSMUSP00000115044	0	0	0	0	0.690	0.116	0	0.079	0.726
Hmgb1	Il18	10090.ENSMUSP00000082682	10090.ENSMUSP00000151002	0	0	0	0	0.102	0	0	0.708	0.727
Hmgb1	Jun	10090.ENSMUSP00000082682	10090.ENSMUSP00000102711	0	0	0	0	0.041	0.082	0	0.735	0.747
Hmgb1	Tlr7	10090.ENSMUSP00000082682	10090.ENSMUSP00000107787	0	0	0	0	0.086	0	0	0.829	0.837
Hmgb1	Trp53	10090.ENSMUSP00000082682	10090.ENSMUSP00000104298	0	0	0	0	0.108	0.873	0	0.927	0.991
Hmgb2	Yy1	10090.ENSMUSP00000065940	10090.ENSMUSP00000021692	0	0	0	0	0.042	0.079	0	0.683	0.695
Hmgb2	Ncl	10090.ENSMUSP00000065940	10090.ENSMUSP00000027438	0	0	0	0	0.137	0.059	0	0.771	0.798
Hmgb2	Lef1	10090.ENSMUSP00000065940	10090.ENSMUSP00000029611	0	0	0	0	0.087	0.292	0	0.221	0.453
Hmgb2	Kdm1a	10090.ENSMUSP00000065940	10090.ENSMUSP00000101473	0	0	0	0	0.106	0.359	0	0	0.403
Hmgb2	Ruvbl2	10090.ENSMUSP00000065940	10090.ENSMUSP00000147502	0	0	0	0	0.133	0.283	0	0.134	0.415
Hmgb2	Trp53	10090.ENSMUSP00000065940	10090.ENSMUSP00000104298	0	0	0	0	0.145	0.425	0	0.262	0.605
Hmgb2	Top2a	10090.ENSMUSP00000065940	10090.ENSMUSP00000068896	0	0	0	0	0.454	0.119	0	0.418	0.696
Hmgn3	Thrb	10090.ENSMUSP00000124278	10090.ENSMUSP00000022304	0	0	0	0	0	0	0	0.521	0.521
Hmgn3	Msl3	10090.ENSMUSP00000124278	10090.ENSMUSP00000107765	0	0	0	0	0	0.421	0	0.047	0.424
Hmgn3	Ippk	10090.ENSMUSP00000124278	10090.ENSMUSP00000152331	0	0	0	0	0	0.595	0	0	0.595
Hnf1a	Pparg	10090.ENSMUSP00000031535	10090.ENSMUSP00000000450	0	0	0	0	0	0	0	0.482	0.482
Hnf1a	Sox9	10090.ENSMUSP00000031535	10090.ENSMUSP00000000579	0	0	0	0	0.060	0.050	0	0.392	0.409
Hnf1a	Kat2b	10090.ENSMUSP00000031535	10090.ENSMUSP00000000724	0	0	0	0	0	0.093	0	0.491	0.518
Hnf1a	Sp1	10090.ENSMUSP00000031535	10090.ENSMUSP00000001326	0	0	0	0	0	0	0	0.417	0.417
Hnf1a	Nr1i3	10090.ENSMUSP00000031535	10090.ENSMUSP00000005820	0	0	0	0	0.163	0	0	0.398	0.475
Hnf1a	Rbpjl	10090.ENSMUSP00000031535	10090.ENSMUSP00000017151	0	0	0	0	0.041	0	0	0.537	0.537
Hnf1a	Hnf4a	10090.ENSMUSP00000031535	10090.ENSMUSP00000018094	0	0	0	0	0.306	0.071	0	0.897	0.927
Hnf1a	Pcbd1	10090.ENSMUSP00000031535	10090.ENSMUSP00000020298	0	0	0	0	0.101	0.890	0	0.692	0.967
Hnf1a	Nfic	10090.ENSMUSP00000031535	10090.ENSMUSP00000020461	0	0	0	0	0	0	0	0.578	0.578
Hnf1a	Srebf1	10090.ENSMUSP00000031535	10090.ENSMUSP00000020846	0	0	0	0	0	0	0	0.464	0.464
Hnf1a	Hnf1b	10090.ENSMUSP00000031535	10090.ENSMUSP00000021016	0	0	0	0.936	0.186	0.225	0	0.403	0.590
Hnf1a	Pcbd2	10090.ENSMUSP00000031535	10090.ENSMUSP00000021958	0	0	0	0	0	0.584	0	0.474	0.772
Hnf1a	Srebf2	10090.ENSMUSP00000031535	10090.ENSMUSP00000023100	0	0	0	0	0	0	0	0.693	0.693
Hnf1a	Nr1i2	10090.ENSMUSP00000031535	10090.ENSMUSP00000023504	0	0	0	0	0.202	0	0	0.465	0.554
Hnf1a	Pou5f1	10090.ENSMUSP00000031535	10090.ENSMUSP00000025271	0	0	0	0	0.058	0	0	0.454	0.464
Hnf1a	Nr5a2	10090.ENSMUSP00000031535	10090.ENSMUSP00000027649	0	0	0	0	0.140	0	0	0.457	0.513
Hnf1a	Ptf1a	10090.ENSMUSP00000031535	10090.ENSMUSP00000028068	0	0	0	0	0	0	0	0.579	0.579
Hnf1a	Pck1	10090.ENSMUSP00000031535	10090.ENSMUSP00000029017	0	0	0	0	0.180	0	0	0.331	0.428
Hnf1a	Mtf1	10090.ENSMUSP00000031535	10090.ENSMUSP00000030723	0	0	0	0	0	0	0	0.604	0.604
Hnf1a	Sox2	10090.ENSMUSP00000031535	10090.ENSMUSP00000096755	0	0	0	0	0.101	0.050	0	0.354	0.400
Hnf1a	Med1	10090.ENSMUSP00000031535	10090.ENSMUSP00000103169	0	0	0	0	0.069	0	0	0.393	0.411
